HITId,AssignmentId,startphrase,ending1,ending2,labels,valid,qid
3S8A4GJRD3D8OXR9K1R60GGQMAQ6V0,33C7UALJVM8ITJSTW49H1Q1P1IJ81P,Their arrival was like a kernel stuck in your teeth.,Their arrival was soothing and welcome.,Their arrival was boring.,1,1,1125
3S8A4GJRD3D8OXR9K1R60GGQMAQ6V0,3PWWM24LHT8PI4APF89V69BUTOS28V,The rustling was as loud as a power lawn mower,The rustling was obnoxiously loud.,The rustling was very quiet.,0,1,1126
3S8A4GJRD3D8OXR9K1R60GGQMAQ6V0,3PWWM24LHT8PI4APF89V69BUTOS28V,The rustling was as loud as a library,The rustling was obnoxiously loud.,The rustling was very quiet.,1,1,1126
3S8A4GJRD3D8OXR9K1R60GGQMAQ6V0,3TS1AR6UQRO5JKHITYWWCS9ORJQF7Q,"When Billy danced, it was poetry on the dance floor.",Billy was a graceful dancer.,Billy was not a graceful dancer.,0,1,1135
3S8A4GJRD3D8OXR9K1R60GGQMAQ6V0,3TS1AR6UQRO5JKHITYWWCS9ORJQF7Q,"When Billy danced, it was an oil spill on the dance floor.",Billy was a graceful dancer.,Billy was not a graceful dancer.,1,1,1135
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3CN4LGXD5YYE0OGUWQQDY1WU6I6Y4I,The man's room looked like a junkyard,The man's room was a mess.,The man's room was well organized.,0,1,1140
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3CN4LGXD5YYE0OGUWQQDY1WU6I6Y4I,The man's room looked like a classroom on the first day of school,The man's room was a mess.,The man's room was well organized.,1,1,1140
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The football fans at the beginning of the season were as hopeful as people on New Year's Day.,The football fans believed that football season would filled with good things and had hope for a successful season.,The football fans believed that the football season would be miserable and thus did not have much hope about the success of the season.,0,1,1141
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The football fans at the beginning of the season were as hopeful as one of the characters stuck in Dante's inferno.,The football fans believed that football season would filled with good things and had hope for a successful season.,The football fans believed that the football season would be miserable and thus did not have much hope about the success of the season.,1,1,1141
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The priest had the disposition of a dictator.,The priest was authoritarian and sought to get his way above all else.,"The priest was gentle, loving, and humble.",0,1,1142
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The priest had the disposition of Christ himself.,The priest was authoritarian and sought to get his way above all else.,"The priest was gentle, loving, and humble.",1,1,1142
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The TV show was as easy to understand as one of Hegel's philosophy books.,The TV show was very complicated and difficult to parse through for understanding.,The TV show was simple enough for anyone to understand.,0,1,1143
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,31LVTDXBL8K11VBTONX0CM58PHELRO,The TV show was as easy to understand as Dr. Seuss tale.,The TV show was very complicated and difficult to parse through for understanding.,The TV show was simple enough for anyone to understand.,1,1,1143
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3NC5L260MPWC4Q9HAKDYNEVJH5XOFG,The movie's excitement level was like that of Watching paint dry,The movie is boring,The movie is exciting,0,1,1148
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3NC5L260MPWC4Q9HAKDYNEVJH5XOFG,The movie's excitement level was like that of A three-ring circus,The movie is boring,The movie is exciting,1,1,1148
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3V0Z7YWSIZANTG62N1K5YNV24X22VV,The book had the clarity of glass,The book was clear and easy to understand,The book was confusing and hard to understand,0,1,1152
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3V0Z7YWSIZANTG62N1K5YNV24X22VV,The book had the clarity of mud,The book was clear and easy to understand,The book was confusing and hard to understand,1,1,1152
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3A4NIXBJ779A4FY1JF1JQNBYJ5ULM1,The phone had all the charge of a nuclear power plant before a meltdown,The phone has a lot of charge,The phone has no charge,0,1,1160
3VGZ74AYTGQEMHAF5X5NMF5QVHDGCD,3A4NIXBJ779A4FY1JF1JQNBYJ5ULM1,The phone had all the charge of a Sega Game Gear left in the attic for 25 years,The phone has a lot of charge,The phone has no charge,1,1,1160
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,35GMH2SV3FRKYC9LF9TS5WAJ5XOOEQ,This book has the originality of a copy machine,This book is predictable and overdone,This book has nothing like it,0,1,1161
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,35GMH2SV3FRKYC9LF9TS5WAJ5XOOEQ,This book has the originality of a snowflake,This book is predictable and overdone,This book has nothing like it,1,1,1161
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,35GMH2SV3FRKYC9LF9TS5WAJ5XOOEQ,That flower has the beauty of a peacock sitting in a weeping willow under a rainbow,The flower is beautiful and rare,That flower is disgusting,0,1,1162
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,35GMH2SV3FRKYC9LF9TS5WAJ5XOOEQ,That flower has the beauty of the bottom of an empty dumpster,The flower is beautiful and rare,That flower is disgusting,1,1,1162
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3ZAK8W07I5OGKREO3O6MJD04TJEU01,It was as challenging as Mt. Everest,It was difficult.,It was easy.,0,1,1164
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3ZAK8W07I5OGKREO3O6MJD04TJEU01,It was as challenging as tying one's shoes,It was difficult.,It was easy.,1,1,1164
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,31LVTDXBL8K11VBTONX0CM58PIALRM,The movie has the speed of a dead chicken.,The movie is slow.,The movie is fast-paced.,0,1,1167
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,31LVTDXBL8K11VBTONX0CM58PIALRM,The movie has the speed of a Lamborghini.,The movie is slow.,The movie is fast-paced.,1,1,1167
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3TMSXRD2X7ATJKOBU7PNF64BJPH1WS,The girl's smile was as bright as a Christmas ornament,The girl's smile was exuberant.,The girl didn't smile very brightly.,0,1,1168
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3TMSXRD2X7ATJKOBU7PNF64BJPH1WS,The girl's smile was as bright as a piece of slate,The girl's smile was exuberant.,The girl didn't smile very brightly.,1,1,1168
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3X1FV8S5JY1D8AE9MG5U0RP3EG0GVL,The car is a pile of dog poop.,The car is trash.,The car is wonderful.,0,1,1171
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3X1FV8S5JY1D8AE9MG5U0RP3EG0GVL,The car is a treasure chest.,The car is trash.,The car is wonderful.,1,1,1171
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3X1FV8S5JY1D8AE9MG5U0RP3EG0GVL,The cat is a  wooly mammoth.,The cat is hairy.,The cat is bald.,0,1,1172
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,3X1FV8S5JY1D8AE9MG5U0RP3EG0GVL,The cat is a naked mole rat.,The cat is hairy.,The cat is bald.,1,1,1172
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,Mornings spent here are nightmares comes to life.,The mornings there are awful.,The mornings there are wonderful.,0,1,1176
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,Mornings spent here are dreams come true.,The mornings there are awful.,The mornings there are wonderful.,1,1,1176
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,Toddlers are angels in human form.,Toddlers are innocent and sweet.,Toddlers are unpleasant and evil.,0,1,1177
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,Toddlers are devils in human form.,Toddlers are innocent and sweet.,Toddlers are unpleasant and evil.,1,1,1177
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,That man had all the charm of skunk spray.,He was not charming at all.,He was very charming.,0,1,1178
3OKP4QVBP27QT2DHLJ9WGKF2VESGAB,39LOEL67OTFE3M68J8N0PJGMZDQ38R,That man had all the charm of a chocolate strawberry.,He was not charming at all.,He was very charming.,1,1,1178
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3BF51CHDTWKBF5843PZN0YBEZ9WH03,The cat is as small as a hippopotamus.,The cat is very large.,The cat is tiny.,0,1,1179
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3BF51CHDTWKBF5843PZN0YBEZ9WH03,The cat is as small as an ant.,The cat is very large.,The cat is tiny.,1,1,1179
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3BF51CHDTWKBF5843PZN0YBEZ9WH03,The field is as green as a school bus.,The field is yellow and dying.,The field is bright green.,0,1,1180
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3BF51CHDTWKBF5843PZN0YBEZ9WH03,The field is as green as a tree frog.,The field is yellow and dying.,The field is bright green.,1,1,1180
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3X1FV8S5JY1D8AE9MG5U0RP3E7CGVF,The car was a cheetah,The car was fast,The car was slow,0,1,1182
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3X1FV8S5JY1D8AE9MG5U0RP3E7CGVF,The car was a slug,The car was fast,The car was slow,1,1,1182
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3X1FV8S5JY1D8AE9MG5U0RP3E7CGVF,The meaning of life is quantum theory.,The meaning of life is complicated,The meaning of life is simple,0,1,1183
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3X1FV8S5JY1D8AE9MG5U0RP3E7CGVF,"The meaning of life is duck, duck, goose",The meaning of life is complicated,The meaning of life is simple,1,1,1183
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3LEIZ60CDK9F2KWB97ONTGGCY5Q9ZK,He smelled like success,He smelled good.,He smelled bad.,0,1,1184
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3LEIZ60CDK9F2KWB97ONTGGCY5Q9ZK,He smelled like defeat,He smelled good.,He smelled bad.,1,1,1184
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3LEIZ60CDK9F2KWB97ONTGGCY5Q9ZK,Her laughter was like a favorite song,The sound of her laughter was pleasant.,The sound of her laughter was unpleasant.,0,1,1186
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,3LEIZ60CDK9F2KWB97ONTGGCY5Q9ZK,Her laughter was like a woodchipper,The sound of her laughter was pleasant.,The sound of her laughter was unpleasant.,1,1,1186
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,38F5OAUN5OMPXG8OOOKWFDL17N4H75,The girl makes her emotions as easy to read as a geometry textbook,The girl's emotions are hard to read.,The girl's emotions are really easy to figure out.,0,1,1189
39HYCOOPKOVOJJCFGWYTJQ75C31DMI,38F5OAUN5OMPXG8OOOKWFDL17N4H75,The girl makes her emotions as easy to read as a billboard sign,The girl's emotions are hard to read.,The girl's emotions are really easy to figure out.,1,1,1189
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The lawyer's tenacity was like a bulldog,The lawyer was highly motivated.,The lawyer had no drive.,0,1,1198
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The lawyer's tenacity was like a koala,The lawyer was highly motivated.,The lawyer had no drive.,1,1,1198
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The child swims as well as a salmon,The child swims really expertly.,The child flounders around in the pool.,0,1,1199
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The child swims as well as a peacock,The child swims really expertly.,The child flounders around in the pool.,1,1,1199
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The dog barked as loudly as a cheering audience,The dog yipped wildly.,The dog made no sound.,0,1,1200
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,33M4IA01QHBW1PSI260ONG0VWPHXRD,The dog barked as loudly as a sleeping baby,The dog yipped wildly.,The dog made no sound.,1,1,1200
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,36U2A8VAG29ZEQ5XHIDT5ILQ34KKYI,The chapter has the depth of a bathtub.,The chapter is boring.,The chapter is profound.,0,1,1201
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,36U2A8VAG29ZEQ5XHIDT5ILQ34KKYI,The chapter has the depth of the sea.,The chapter is boring.,The chapter is profound.,1,1,1201
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,36U2A8VAG29ZEQ5XHIDT5ILQ34KKYI,The driveway is a ski slope.,The driveway is steep.,The driveway is flat.,0,1,1202
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,36U2A8VAG29ZEQ5XHIDT5ILQ34KKYI,The driveway is a plain.,The driveway is steep.,The driveway is flat.,1,1,1202
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3S96KQ6I9NEVJY0TFV47TOYL4UGDTM,The sandwich is as thick as a dictionary,the sandwich is huge,the sandwich is thin,0,1,1204
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3S96KQ6I9NEVJY0TFV47TOYL4UGDTM,The sandwich is as thick as a veil,the sandwich is huge,the sandwich is thin,1,1,1204
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3S96KQ6I9NEVJY0TFV47TOYL4UGDTM,The tea tastes like paper,the tea is flavorless,the tea has interesting flavors,0,1,1205
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3S96KQ6I9NEVJY0TFV47TOYL4UGDTM,The tea tastes like the tropics,the tea is flavorless,the tea has interesting flavors,1,1,1205
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3ERMJ6L4DZ2BPU9ZFL097ITXOE87MJ,The sandwich bread had the thickness of a car tire,The bread was thick,The bread was thin,0,1,1206
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3ERMJ6L4DZ2BPU9ZFL097ITXOE87MJ,The sandwich bread had the thickness of a wood shaving,The bread was thick,The bread was thin,1,1,1206
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3ERMJ6L4DZ2BPU9ZFL097ITXOE87MJ,The woman's waistline had the width of a toothpick,The waistline was small,The waistline was large,0,1,1208
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3ERMJ6L4DZ2BPU9ZFL097ITXOE87MJ,The woman's waistline had the width of the equator,The waistline was small,The waistline was large,1,1,1208
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3E7TUJ2EGDWCZJRFHPZQ2OX9AVH9D2,The conversation was as shallow as a bird bath,The conversation was superficial,The conversation was intriguing,0,1,1210
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3E7TUJ2EGDWCZJRFHPZQ2OX9AVH9D2,The conversation was a deep rabbit hole,The conversation was superficial,The conversation was intriguing,1,1,1210
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VP0C6EFSH6SLUVUWBVH14T1T9RM6E,Her pillow is a rock,The pillow is hard,The pillow is soft,0,1,1213
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VP0C6EFSH6SLUVUWBVH14T1T9RM6E,Her pillow is a marshmallow,The pillow is hard,The pillow is soft,1,1,1213
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VP0C6EFSH6SLUVUWBVH14T1T9RM6E,The air is a warm hug,The air is warm and cozy,The air is cold and irritating,0,1,1214
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VP0C6EFSH6SLUVUWBVH14T1T9RM6E,The air is a biting fly,The air is warm and cozy,The air is cold and irritating,1,1,1214
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VW6495TLKAUYVUELXEKEQ011TNYY5,The sandwich was a mother's hug.,The sandwich was delicious and comforting.,The sandwich was painfully unpleasant.,0,1,1215
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3VW6495TLKAUYVUELXEKEQ011TNYY5,The sandwich was a fist to the face.,The sandwich was delicious and comforting.,The sandwich was painfully unpleasant.,1,1,1215
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3GLB5JMZFY5RETENVV50U5JWEZJDGM,The shower had the moisture of a greenhouse in a hurricane,The shower was moist,The shower had little moisture,0,1,1218
3CMIQF80GN0GJPVSY2XWUTHI5IB6Q6,3GLB5JMZFY5RETENVV50U5JWEZJDGM,The shower had the moisture of a pizza left in the oven for an hour,The shower was moist,The shower had little moisture,1,1,1218
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3SKEMFQBZ4FKZKEF4EFZ65XOAOL8KU,The ball was a trampoline,The ball was bouncy,The ball was not bouncy,0,1,1219
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3SKEMFQBZ4FKZKEF4EFZ65XOAOL8KU,The ball was a brick of lead,The ball was bouncy,The ball was not bouncy,1,1,1219
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3N2BF7Y2VR48IJFBSUMLYVIR2CZMHL,The teacher graded as harshly as a Navy SEAL,The teacher's grading was very difficult.,The teacher's grading was very relaxed.,0,1,1226
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3N2BF7Y2VR48IJFBSUMLYVIR2CZMHL,The teacher graded as harshly as a saint,The teacher's grading was very difficult.,The teacher's grading was very relaxed.,1,1,1226
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,39L1G8WVWR1WSMMNKNELA9TEL7K135,She's as cool as Antarctica.,She's very cool.,She's not very cool.,0,1,1233
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,39L1G8WVWR1WSMMNKNELA9TEL7K135,She's as cool as the Sahara.,She's very cool.,She's not very cool.,1,1,1233
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3ERMJ6L4DZ2BPU9ZFL097ITXOPO7ML,Rest is a sky full of clouds.,Rest is very restful.,Rest is restless.,0,1,1241
3VZYA8PITO8WCSQFCLTCNHC0WJ250R,3ERMJ6L4DZ2BPU9ZFL097ITXOPO7ML,Rest is pacing back and forth.,Rest is very restful.,Rest is restless.,1,1,1241
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,379J5II41PQCSR6O2HD0DF6PARILE3,Her nail polish was as shiny as aluminium foil,Her nail polish was shiny,Her nail polish was dull,0,1,1243
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,379J5II41PQCSR6O2HD0DF6PARILE3,Her nail polish was as shiny as dull metal,Her nail polish was shiny,Her nail polish was dull,1,1,1243
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3F6KKYWMNCBXOLV9IZIVKPSTFAFNDC,This baseball game has the entertainment value watching paint dry,baseball is boring,baseball has action,0,1,1244
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3F6KKYWMNCBXOLV9IZIVKPSTFAFNDC,This baseball game has the entertainment value an action movie,baseball is boring,baseball has action,1,1,1244
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3GM6G9ZBKO7YNS66SO3ACELFD7CTMM,The girl is as coordinated as the London symphony,The girl is very well coordinated.,The girl has no coordination at all.,0,1,1246
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3GM6G9ZBKO7YNS66SO3ACELFD7CTMM,The girl is as coordinated as a baby giraffe,The girl is very well coordinated.,The girl has no coordination at all.,1,1,1246
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3GM6G9ZBKO7YNS66SO3ACELFD7CTMM,The movie's star was as well-known as a primary color,The movie star was a household name.,The movie star was totally obsolete.,0,1,1248
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3GM6G9ZBKO7YNS66SO3ACELFD7CTMM,The movie's star was as well-known as the color burlywood,The movie star was a household name.,The movie star was totally obsolete.,1,1,1248
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3TVRFO09GLPLYRX5XM3S14RWQYMLX7,The doctor is a bigfoot.,The doctor is sloppy.,The doctor is careful.,0,1,1249
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3TVRFO09GLPLYRX5XM3S14RWQYMLX7,The doctor is an artist.,The doctor is sloppy.,The doctor is careful.,1,1,1249
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3TVRFO09GLPLYRX5XM3S14RWQYMLX7,The joke is like a ton of concrete.,The joke is terrible.,The joke is hilarious.,0,1,1250
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3TVRFO09GLPLYRX5XM3S14RWQYMLX7,The joke is like a hit of laughing gas.,The joke is terrible.,The joke is hilarious.,1,1,1250
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3FK0YFF9P0QWQ744BB4G0SSD1VJVVK,He shares as much as scrooge.,He doesn't share much at all.,He shares a lot.,0,1,1253
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,3FK0YFF9P0QWQ744BB4G0SSD1VJVVK,He shares as much as Santa Claus.,He doesn't share much at all.,He shares a lot.,1,1,1253
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,38YMOXR4MV9OQ6P80D14A2VSRC7W6J,The basketball player had the height of a giraffe,The player was tall,The player was short,0,1,1256
39AYGO6AFFUVGSI0IA5FQZMD07O6NJ,38YMOXR4MV9OQ6P80D14A2VSRC7W6J,The basketball player had the height of an ant,The player was tall,The player was short,1,1,1256
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3DL65MZB8EPJPNCIP4K1AWG2GI2ECE,Spilling secrets to a friend can be a walking disaster down the line,Spilling secrets to a friend is a bad idea,Spilling secrets to a friend is a way to bring people together to talk about things,0,1,1261
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3DL65MZB8EPJPNCIP4K1AWG2GI2ECE,Spilling secrets to a friend can be a a magnetic experience for the group,Spilling secrets to a friend is a bad idea,Spilling secrets to a friend is a way to bring people together to talk about things,1,1,1261
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3EJPLAJKENQSK1UDB0LB96PA85HZ60,Cats have the luck of The Irish,They have good fortune,Cats keep trying until they get the results they want,0,1,1262
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3EJPLAJKENQSK1UDB0LB96PA85HZ60,Cats have the luck of A compulsive gambler,They have good fortune,Cats keep trying until they get the results they want,1,1,1262
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,36DSNE9QZ68S9SVDTA4J2CNBA4IJO2,The mattress was as comfortable as a pile of marshmallows,The mattress was very comfortable.,The mattress was uncomfortable.,0,1,1263
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,36DSNE9QZ68S9SVDTA4J2CNBA4IJO2,The mattress was as comfortable as a pile of rocks,The mattress was very comfortable.,The mattress was uncomfortable.,1,1,1263
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,36DSNE9QZ68S9SVDTA4J2CNBA4IJO2,The plane ride was as choppy as a knife,The plane ride was very choppy.,The plane ride was smooth.,0,1,1265
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,36DSNE9QZ68S9SVDTA4J2CNBA4IJO2,The plane ride was as choppy as a freshwater lake,The plane ride was very choppy.,The plane ride was smooth.,1,1,1265
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3WMOAN2SRC7JI2VV9KIPQBY0FNFVNR,This painting makes me feel as if I am home.,The painting makes the speaker feel safe and in a familiar place.,The painting makes the speaker feel out of their element and unsure.,0,1,1266
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3WMOAN2SRC7JI2VV9KIPQBY0FNFVNR,This painting makes me feel as if I am lost.,The painting makes the speaker feel safe and in a familiar place.,The painting makes the speaker feel out of their element and unsure.,1,1,1266
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3ON104KXQL6ABJLUHP8PD4BEVL24W7,He had the artistic talent of a Renaissance artist,He was artistically talented,He was artistically untalented,0,1,1271
3VDI8GSXAF3CAEK2OLPIKT975QS8GZ,3ON104KXQL6ABJLUHP8PD4BEVL24W7,He had the artistic talent of a finger-painting toddler,He was artistically talented,He was artistically untalented,1,1,1271
371DNNCG44CGFJ688LOPJCOWVKTT8M,3X4MXAO0BHYHCPNSS142LXMONN4RW7,"When it comes to running, I'm practically a cheetah.","When it comes to running, I'm very fast.","When it comes to running, I'm very slow.",0,1,1280
